codigo_receita;orgao;uniorcam;receita_realizada_jan;receita_realizada_fev;receita_realizada_mar;receita_realizada_abr;receita_realizada_mai;receita_realizada_jun;receita_realizada_jul;receita_realizada_ago;receita_realizada_set;receita_realizada_out;receita_realizada_nov;receita_realizada_dez;meta_1bim;meta_2bim;meta_3bim;meta_4bim;meta_5bim;meta_6bim;caracteristica_peculiar_receita;recurso_vinculado;complemento_recurso_vinculado;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.7.2.8.03.1.1.14.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50.000,00;000;4050;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.03.1.1.15.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;000;4090;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.10.0.0.00.00.00.00.000;02;0201;7.969,98;0,00;0,00;0,00;15.592,09;15.592,09;15.592,09;31.184,18;0,00;15.592,09;23.066,17;0,00;14.335,96;33.235,68;24.115,28;32.215,38;37.481,54;125.715,38;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.10.2.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;15.592,09;15.592,09;15.592,09;31.184,18;0,00;15.592,09;23.066,17;0,00;9.357,18;33.235,68;24.115,28;32.215,38;32.215,38;45.715,38;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.10.2.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;15.592,09;15.592,09;15.592,09;31.184,18;0,00;15.592,09;23.066,17;0,00;9.357,18;33.235,68;24.115,28;32.215,38;32.215,38;45.715,38;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.10.2.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;15.592,09;15.592,09;15.592,09;31.184,18;0,00;15.592,09;23.066,17;0,00;9.357,18;33.235,68;24.115,28;32.215,38;32.215,38;45.715,38;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.10.2.1.01.01.00.00.000;02;0201;0,00;0,00;0,00;0,00;15.592,09;15.592,09;15.592,09;31.184,18;0,00;15.592,09;23.066,17;0,00;9.357,18;33.235,68;24.115,28;32.215,38;32.215,38;45.715,38;000;1017;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.10.9.0.00.00.00.00.000;02;0201;7.969,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.978,78;0,00;0,00;0,00;5.266,16;80.000,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.10.9.1.00.00.00.00.000;02;0201;7.969,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.978,78;0,00;0,00;0,00;5.266,16;80.000,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.10.9.1.07.00.00.00.000;02;0201;7.969,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.978,78;0,00;0,00;0,00;5.266,16;0,00;000;1103;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.10.9.1.11.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;80.000,00;000;1028;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.99.0.0.00.00.00.00.000;02;0201;3.000,00;3.000,00;3.000,00;3.308,75;3.000,00;0,00;6.103,09;0,00;6.000,00;3.007,46;18,66;3.093,87;3.513,69;3.696,06;3.530,62;3.621,02;6.512,91;3.631,41;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.99.1.0.00.00.00.00.000;02;0201;3.000,00;3.000,00;3.000,00;3.308,75;3.000,00;0,00;6.103,09;0,00;6.000,00;3.007,46;18,66;3.093,87;3.513,69;3.696,06;3.530,62;3.621,02;6.512,91;3.631,41;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.99.1.1.00.00.00.00.000;02;0201;3.000,00;3.000,00;3.000,00;3.308,75;3.000,00;0,00;6.103,09;0,00;6.000,00;3.007,46;18,66;3.093,87;3.513,69;3.696,06;3.530,62;3.621,02;6.512,91;3.631,41;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.99.1.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;308,75;0,00;0,00;103,09;0,00;0,00;7,46;18,66;93,87;13,69;196,06;30,62;121,02;12,91;131,41;000;1114;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.2.8.99.1.1.02.00.00.00.000;02;0201;3.000,00;3.000,00;3.000,00;3.000,00;3.000,00;0,00;6.000,00;0,00;6.000,00;3.000,00;0,00;3.000,00;3.500,00;3.500,00;3.500,00;3.500,00;6.500,00;3.500,00;000;1112;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.5.0.00.0.0.00.00.00.00.000;02;0201;402.815,34;301.151,71;370.882,91;391.804,61;372.446,84;336.620,60;509.805,94;329.837,08;314.016,90;359.365,16;428.785,97;427.448,99;510.633,73;507.651,38;488.009,47;480.017,61;1.753.090,24;690.382,01;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.5.8.00.0.0.00.00.00.00.000;02;0201;402.815,34;301.151,71;370.882,91;391.804,61;372.446,84;336.620,60;509.805,94;329.837,08;314.016,90;359.365,16;428.785,97;427.448,99;510.633,73;507.651,38;488.009,47;480.017,61;1.753.090,24;690.382,01;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.5.8.01.0.0.00.00.00.00.000;02;0201;402.815,34;301.151,71;370.882,91;391.804,61;372.446,84;336.620,60;509.805,94;329.837,08;314.016,90;359.365,16;428.785,97;426.823,55;510.633,73;507.651,38;488.009,47;480.017,61;1.753.090,24;690.382,01;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.5.8.01.1.0.00.00.00.00.000;02;0201;402.815,34;301.151,71;370.882,91;391.804,61;372.446,84;336.620,60;509.805,94;329.837,08;314.016,90;359.365,16;428.785,97;426.823,55;510.633,73;507.651,38;488.009,47;480.017,61;1.753.090,24;690.382,01;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.5.8.01.1.1.00.00.00.00.000;02;0201;402.815,34;301.151,71;370.882,91;391.804,61;372.446,84;336.620,60;509.805,94;329.837,08;314.016,90;359.365,16;428.785,97;426.823,55;510.633,73;507.651,38;488.009,47;480.017,61;1.753.090,24;690.382,01;000;0031;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.5.8.99.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;625,44;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.5.8.99.1.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;625,44;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.5.8.99.1.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;625,44;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.5.8.99.1.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;625,44;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.7.0.00.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.128,78;0,00;0,00;3.500,00;0,00;0,00;0,00;0,00;0,00;8.128,78;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.7.8.00.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.128,78;0,00;0,00;3.500,00;0,00;0,00;0,00;0,00;0,00;8.128,78;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.7.8.01.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.128,78;0,00;0,00;3.500,00;0,00;0,00;0,00;0,00;0,00;8.128,78;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.7.8.01.9.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.128,78;0,00;0,00;3.500,00;0,00;0,00;0,00;0,00;0,00;8.128,78;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.7.8.01.9.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.128,78;0,00;0,00;3.500,00;0,00;0,00;0,00;0,00;0,00;8.128,78;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.7.8.01.9.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.128,78;0,00;0,00;3.500,00;0,00;0,00;0,00;0,00;0,00;8.128,78;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.7.8.01.9.1.01.01.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.128,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.128,78;000;1050;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.7.7.8.01.9.1.01.02.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.500,00;0,00;0,00;0,00;0,00;0,00;0,00;000;1050;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.0.0.00.0.0.00.00.00.00.000;02;0201;4.535,04;7.714,72;9.524,81;9.935,73;54.614,39;20.466,14;18.505,35;56.373,49;19.279,57;19.578,80;19.707,70;29.379,53;6.767,18;43.348,75;29.033,03;9.387,21;45.310,87;12.018,23;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.0.00.0.0.00.00.00.00.000;02;0201;4.535,04;3.658,07;6.796,61;5.939,32;50.262,76;16.026,67;14.026,10;41.526,77;4.826,13;5.177,28;5.385,34;4.972,93;6.767,18;43.348,75;29.033,03;9.387,21;45.310,87;12.018,23;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.00.0.0.00.00.00.00.000;02;0201;4.535,04;3.658,07;6.796,61;5.939,32;50.262,76;16.026,67;14.026,10;41.526,77;4.826,13;5.177,28;5.385,34;4.972,93;6.767,18;43.348,75;29.033,03;9.387,21;45.310,87;12.018,23;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.01.0.0.00.00.00.00.000;02;0201;4.507,54;3.010,35;4.461,53;4.835,18;4.932,75;4.977,00;5.037,10;4.900,90;4.826,13;4.856,05;4.782,14;4.677,93;6.767,18;8.197,09;9.419,42;9.387,21;11.610,87;12.018,23;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.01.1.0.00.00.00.00.000;02;0201;4.507,54;3.010,35;4.461,53;4.835,18;4.932,75;4.977,00;5.037,10;4.900,90;4.826,13;4.856,05;4.782,14;4.677,93;6.767,18;8.197,09;9.419,42;9.387,21;11.610,87;12.018,23;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.01.1.1.00.00.00.00.000;02;0201;4.507,54;3.010,35;4.461,53;4.835,18;4.932,75;4.977,00;5.037,10;4.900,90;4.826,13;4.856,05;4.782,14;4.677,93;6.767,18;8.197,09;9.419,42;9.387,21;11.610,87;12.018,23;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.01.1.1.01.00.00.00.000;02;0201;4.507,54;3.010,35;4.461,53;4.835,18;4.932,75;4.977,00;5.037,10;4.900,90;4.826,13;4.856,05;4.782,14;4.677,93;6.767,18;8.197,09;9.419,42;9.387,21;11.610,87;12.018,23;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.0.0.00.00.00.00.000;02;0201;27,50;647,72;2.335,08;1.104,14;45.330,01;11.049,67;8.989,00;36.625,87;0,00;321,23;603,20;295,00;0,00;35.151,66;19.613,61;0,00;33.700,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.0.00.00.00.00.000;02;0201;27,50;647,72;2.335,08;1.104,14;45.330,01;11.049,67;8.989,00;36.625,87;0,00;321,23;603,20;295,00;0,00;35.151,66;19.613,61;0,00;33.700,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.1.00.00.00.00.000;02;0201;27,50;0,00;730,39;0,00;44.720,00;10.950,00;8.989,00;36.625,87;0,00;104,13;0,00;0,00;0,00;35.151,66;19.613,61;0,00;33.700,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;44.720,00;10.660,00;8.989,00;0,00;0,00;0,00;0,00;0,00;0,00;35.151,66;19.613,61;0,00;0,00;0,00;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.1.08.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;104,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.1.09.00.00.00.000;02;0201;27,50;0,00;730,39;0,00;0,00;290,00;0,00;36.625,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;33.700,00;0,00;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.3.00.00.00.00.000;02;0201;0,00;578,32;848,07;963,98;562,25;34,97;0,00;0,00;0,00;57,13;374,65;183,23;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.3.02.00.00.00.000;02;0201;0,00;0,00;285,83;401,74;0,00;0,00;0,00;0,00;0,00;57,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.3.03.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;34,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.3.07.00.00.00.000;02;0201;0,00;578,32;562,24;562,24;562,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.3.08.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;374,65;183,23;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.4.00.00.00.00.000;02;0201;0,00;69,40;756,62;140,16;47,76;64,70;0,00;0,00;0,00;159,97;228,55;111,77;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.4.02.00.00.00.000;02;0201;0,00;0,00;708,86;92,40;0,00;0,00;0,00;0,00;0,00;159,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.4.03.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;64,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.4.07.00.00.00.000;02;0201;0,00;69,40;47,76;47,76;47,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.4.08.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;228,55;111,77;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.9.0.00.0.0.00.00.00.00.000;02;0201;0,00;4.056,65;2.728,20;3.996,41;4.351,63;4.439,47;4.479,25;14.846,72;14.453,44;14.401,52;14.322,36;24.406,60;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.1.9.9.0.99.0.0.00.00.00.00.000;02;0201;0,00;4.056,65;2.728,20;3.996,41;4.351,63;4.439,47;4.479,25;14.846,72;14.453,44;14.401,52;14.322,36;24.406,60;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
